传染病名,年份,地区,发病数,死亡数,发病率(每10万人),死亡率
戊肝,2016,海南省,416,0,4.6044,0
戊肝,2016,重庆市,748,0,2.5005,0
戊肝,2016,四川省,1183,0,1.4533,0
戊肝,2016,贵州省,555,0,1.5821,0
戊肝,2016,云南省,1427,1,3.0272,0.0021
戊肝,2016,西藏,3,0,0.0945,0
戊肝,2016,陕西省,274,0,0.7258,0
戊肝,2016,甘肃省,166,0,0.6407,0
戊肝,2016,青海省,116,0,1.9883,0
戊肝,2016,宁夏,18,0,0.2721,0
戊肝,2016,新疆,436,0,1.8969,0
戊肝,2016,建设兵团,20,0,0.7318,0
麻疹,2006,黑龙江省,3425,0,8.966,0
麻疹,2007,黑龙江省,367,1,0.96,0.0026
麻疹,2008,黑龙江省,1228,0,3.2113,0
麻疹,2009,黑龙江省,848,1,2.217,0.0026
麻疹,2010,黑龙江省,6297,1,16.4585,0.0026
麻疹,2011,黑龙江省,58,0,0.1514,0
麻疹,2012,黑龙江省,6,0,0.0156,0
麻疹,2013,黑龙江省,27,0,0.0704,0
麻疹,2014,黑龙江省,754,1,1.9661,0.0026
麻疹,2015,黑龙江省,405,0,1.0566,0
麻疹,2016,黑龙江省,112,0,0.2922,0
麻疹,2004,黑龙江省,25,0,0.0666,0
麻疹,2005,黑龙江省,726,0,1.9056,0
麻疹,2004,青海省,500,0,9.2668,0
麻疹,2005,青海省,1754,1,32.6086,0.0186
麻疹,2006,青海省,187,0,3.4438,0
麻疹,2007,青海省,84,0,1.5329,0
麻疹,2008,青海省,154,0,2.7899,0
麻疹,2009,青海省,379,0,6.8374,0
麻疹,2010,青海省,302,1,5.419,0.0179
麻疹,2011,青海省,301,0,5.3495,0
麻疹,2012,青海省,66,0,1.1616,0
麻疹,2013,青海省,624,2,10.8868,0.0349
麻疹,2014,青海省,710,2,12.2882,0.0346
麻疹,2015,青海省,1838,2,31.5039,0.0343
麻疹,2016,青海省,621,2,10.6441,0.0343
麻疹,2004,陕西省,2888,1,7.8948,0.0027
麻疹,2005,陕西省,3221,3,8.6933,0.0081
麻疹,2006,陕西省,1003,0,2.6962,0
麻疹,2007,陕西省,1871,0,5.0094,0
麻疹,2008,陕西省,381,0,1.0165,0
麻疹,2009,陕西省,296,0,0.7868,0
麻疹,2010,陕西省,829,2,2.1978,0.0053
麻疹,2011,陕西省,891,1,2.387,0.0027
麻疹,2012,陕西省,22,0,0.0588,0
麻疹,2013,陕西省,81,0,0.2158,0
麻疹,2014,陕西省,80,0,0.2125,0
麻疹,2015,陕西省,620,0,1.6423,0
麻疹,2016,陕西省,337,0,0.8927,0
麻疹,2004,重庆市,1325,2,4.2331,0.0064
麻疹,2005,重庆市,1669,0,5.9829,0
麻疹,2006,重庆市,1579,0,5.6433,0
麻疹,2007,重庆市,4653,2,16.5705,0.0071
麻疹,2008,重庆市,3739,3,13.2777,0.0107
麻疹,2009,重庆市,860,2,3.0292,0.007
麻疹,2010,重庆市,86,0,0.3008,0
麻疹,2011,重庆市,86,0,0.2981,0
麻疹,2012,重庆市,96,0,0.3289,0
麻疹,2013,重庆市,420,0,1.4261,0
麻疹,2014,重庆市,1967,0,6.6229,0
麻疹,2015,重庆市,2356,1,7.8759,0.0033
麻疹,2016,重庆市,341,0,1.1399,0
麻疹,2004,辽宁省,145,0,0.3483,0
麻疹,2005,辽宁省,3108,0,7.3703,0
麻疹,2006,辽宁省,5410,2,12.8169,0.0047
麻疹,2007,辽宁省,543,1,1.2714,0.0023
麻疹,2008,辽宁省,796,0,1.852,0
麻疹,2009,辽宁省,3088,2,7.1569,0.0046
麻疹,2010,辽宁省,414,1,0.9586,0.0023
麻疹,2011,辽宁省,66,0,0.1509,0
麻疹,2012,辽宁省,29,0,0.0662,0
麻疹,2013,辽宁省,332,0,0.7564,0
麻疹,2014,辽宁省,8788,0,20.0182,0
麻疹,2015,辽宁省,178,0,0.4054,0
麻疹,2016,辽宁省,113,0,0.2573,0
麻疹,2004,贵州省,8956,8,23.4269,0.0209
麻疹,2005,贵州省,266,0,0.7184,0
麻疹,2006,贵州省,378,0,1.0134,0
麻疹,2007,贵州省,973,2,2.5897,0.0053
麻疹,2008,贵州省,1359,4,3.6124,0.0106
麻疹,2009,贵州省,271,0,0.7153,0
麻疹,2010,贵州省,83,1,0.2185,0.0026
麻疹,2011,贵州省,46,0,0.1324,0
麻疹,2012,贵州省,31,0,0.0894,0
麻疹,2013,贵州省,77,0,0.221,0
麻疹,2014,贵州省,183,1,0.5225,0.0029
麻疹,2015,贵州省,246,0,0.7012,0
麻疹,2016,贵州省,30,0,0.0855,0
麻疹,2004,西藏,340,0,13.0188,0
麻疹,2005,西藏,2164,1,78.9468,0.0365
麻疹,2006,西藏,1053,1,38.0054,0.0361
麻疹,2007,西藏,23,0,0.8185,0
麻疹,2008,西藏,293,2,10.3167,0.0704
麻疹,2009,西藏,47,1,1.6377,0.0348
麻疹,2010,西藏,38,0,1.3102,0
麻疹,2011,西藏,687,2,22.9052,0.0667
麻疹,2012,西藏,22,0,0.7253,0
麻疹,2013,西藏,81,0,2.6299,0
麻疹,2014,西藏,48,1,1.5383,0.032
麻疹,2015,西藏,1015,2,31.9635,0.063
麻疹,2016,西藏,221,0,6.9595,0
麻疹,2004,福建省,1633,0,4.5417,0
麻疹,2005,福建省,1869,0,5.3188,0
麻疹,2006,福建省,1644,0,4.6506,0
麻疹,2007,福建省,1952,2,5.4862,0.0056
麻疹,2008,福建省,1314,0,3.6694,0
麻疹,2009,福建省,101,2,0.278,0.0055
麻疹,2010,福建省,23,0,0.0634,0
麻疹,2011,福建省,88,0,0.2385,0
麻疹,2012,福建省,17,0,0.0457,0
麻疹,2013,福建省,307,1,0.8191,0.0027
麻疹,2014,福建省,224,0,0.5935,0
麻疹,2015,福建省,424,0,1.114,0
麻疹,2016,福建省,242,0,0.6358,0
麻疹,2004,甘肃省,1867,0,7.1426,0
麻疹,2005,甘肃省,3448,1,13.3722,0.0039
麻疹,2006,甘肃省,1657,1,6.3878,0.0039
麻疹,2007,甘肃省,714,0,2.7398,0
麻疹,2008,甘肃省,4219,3,16.1214,0.0115
麻疹,2009,甘肃省,796,0,3.0288,0
麻疹,2010,甘肃省,668,0,2.5347,0
麻疹,2011,甘肃省,795,1,3.1085,0.0039
麻疹,2012,甘肃省,19,0,0.0741,0
麻疹,2013,甘肃省,238,1,0.9234,0.0039
麻疹,2014,甘肃省,276,1,1.0689,0.0039
麻疹,2015,甘肃省,1409,1,5.4385,0.0039
麻疹,2016,甘肃省,2896,0,11.1781,0
麻疹,2004,湖南省,5165,4,7.7329,0.006
麻疹,2005,湖南省,4515,0,7.174,0
麻疹,2006,湖南省,7583,6,11.987,0.0095
麻疹,2007,湖南省,4669,0,7.362,0
麻疹,2008,湖南省,10218,12,16.0787,0.0189
麻疹,2009,湖南省,3789,8,5.9344,0.0125
麻疹,2010,湖南省,220,0,0.3434,0
麻疹,2011,湖南省,99,0,0.1507,0
麻疹,2012,湖南省,137,3,0.2077,0.0045
麻疹,2013,湖南省,4177,6,6.2917,0.009
麻疹,2014,湖南省,1344,3,2.0088,0.0045
麻疹,2015,湖南省,1164,0,1.7277,0
麻疹,2016,湖南省,784,1,1.1637,0.0015
麻疹,2004,湖北省,1302,2,2.167,0.0033
麻疹,2005,湖北省,4806,4,8.4425,0.007
麻疹,2006,湖北省,2294,2,4.0175,0.0035
麻疹,2007,湖北省,3654,3,6.4184,0.0053
麻疹,2008,湖北省,3922,1,6.8819,0.0018
麻疹,2009,湖北省,4004,3,7.011,0.0053
麻疹,2010,湖北省,531,0,0.9283,0
麻疹,2011,湖北省,387,0,0.6761,0
麻疹,2012,湖北省,466,1,0.8093,0.0017
麻疹,2013,湖北省,565,0,0.9777,0
麻疹,2014,湖北省,1211,0,2.0883,0
麻疹,2015,湖北省,1016,0,1.7469,0
麻疹,2016,湖北省,707,0,1.2156,0
麻疹,2004,海南省,179,0,2.1984,0
麻疹,2005,海南省,531,0,6.4703,0
麻疹,2006,海南省,764,1,9.2271,0.0121
麻疹,2007,海南省,27,0,0.323,0
麻疹,2008,海南省,50,0,0.5917,0
麻疹,2009,海南省,4,0,0.0468,0
麻疹,2010,海南省,3,0,0.0347,0
麻疹,2011,海南省,4,0,0.0461,0
麻疹,2012,海南省,3,0,0.0342,0
麻疹,2013,海南省,51,0,0.5753,0
麻疹,2014,海南省,17,0,0.1899,0
麻疹,2015,海南省,14,0,0.155,0
麻疹,2016,海南省,160,0,1.7709,0
麻疹,2004,浙江省,6180,1,13.1496,0.0021
麻疹,2005,浙江省,14317,7,29.3771,0.0144
麻疹,2006,浙江省,1570,0,3.2054,0
麻疹,2007,浙江省,5448,1,10.9398,0.002
麻疹,2008,浙江省,12782,4,25.2609,0.0079
麻疹,2009,浙江省,1609,0,3.1426,0
麻疹,2010,浙江省,1148,0,2.2162,0
麻疹,2011,浙江省,935,0,1.7179,0
麻疹,2012,浙江省,52,0,0.0952,0
麻疹,2013,浙江省,1492,0,2.7241,0
麻疹,2014,浙江省,1079,0,1.9625,0
麻疹,2015,浙江省,1386,0,2.5163,0
麻疹,2016,浙江省,326,0,0.5919,0
麻疹,2004,河南省,2463,0,2.5413,0
麻疹,2005,河南省,8097,5,8.6775,0.0054
麻疹,2006,河南省,7302,3,7.7847,0.0032
麻疹,2007,河南省,9742,13,10.3727,0.0138
麻疹,2008,河南省,9270,15,9.9038,0.016
麻疹,2009,河南省,9203,12,9.7603,0.0127
麻疹,2010,河南省,2250,3,2.3717,0.0032
麻疹,2011,河南省,169,0,0.1797,0
麻疹,2012,河南省,181,0,0.1928,0
麻疹,2013,河南省,830,0,0.8824,0
麻疹,2014,河南省,1420,0,1.5085,0
麻疹,2015,河南省,3190,6,3.3807,0.0064
麻疹,2016,河南省,1130,1,1.1975,0.0011
麻疹,2004,河北省,950,0,1.3973,0
麻疹,2005,河北省,4837,1,7.1033,0.0015
麻疹,2006,河北省,7953,1,11.6085,0.0015
麻疹,2007,河北省,4973,4,7.2093,0.0058
麻疹,2008,河北省,2273,3,3.2738,0.0043
麻疹,2009,河北省,3359,1,4.8062,0.0014
麻疹,2010,河北省,14457,10,20.5519,0.0142
麻疹,2011,河北省,79,0,0.1099,0
麻疹,2012,河北省,38,0,0.0525,0
麻疹,2013,河北省,353,0,0.4844,0
麻疹,2014,河北省,5365,4,7.3166,0.0055
麻疹,2015,河北省,3825,1,5.1803,0.0014
麻疹,2016,河北省,1825,1,2.4716,0.0014
麻疹,2004,江西省,3471,0,8.1031,0
麻疹,2005,江西省,3060,3,7.1537,0.007
麻疹,2006,江西省,1587,1,3.6813,0.0023
麻疹,2007,江西省,1675,4,3.8602,0.0092
麻疹,2008,江西省,1640,0,3.7546,0
麻疹,2009,江西省,1416,0,3.2182,0
麻疹,2010,江西省,139,0,0.3136,0
麻疹,2011,江西省,31,0,0.0696,0
麻疹,2012,江西省,41,0,0.0913,0
麻疹,2013,江西省,136,2,0.302,0.0044
麻疹,2014,江西省,60,0,0.1327,0
麻疹,2015,江西省,176,0,0.3875,0
麻疹,2016,江西省,229,1,0.5042,0.0022
麻疹,2004,江苏省,2153,0,2.8446,0
麻疹,2005,江苏省,8300,1,11.1282,0.0013
麻疹,2006,江苏省,4561,3,6.1017,0.004
麻疹,2007,江苏省,5456,0,7.2265,0
麻疹,2008,江苏省,5622,4,7.3731,0.0052
麻疹,2009,江苏省,5136,0,6.6899,0
麻疹,2010,江苏省,734,0,0.9502,0
麻疹,2011,江苏省,354,0,0.45,0
麻疹,2012,江苏省,51,0,0.0646,0
麻疹,2013,江苏省,96,0,0.1212,0
麻疹,2014,江苏省,148,1,0.1864,0.0013
麻疹,2015,江苏省,4533,1,5.6947,0.0013
麻疹,2016,江苏省,750,0,0.9422,0
麻疹,2004,新疆,6502,3,34.9492,0.0161
麻疹,2007,新疆,2646,5,12.9073,0.0244
麻疹,2008,新疆,19968,30,95.3127,0.1432
麻疹,2009,新疆,394,0,1.8491,0
麻疹,2010,新疆,308,0,1.4268,0
麻疹,2011,新疆,1895,0,8.6864,0
麻疹,2012,新疆,584,2,2.6441,0.0091
麻疹,2013,新疆,919,3,4.1159,0.0134
麻疹,2014,新疆,1263,4,5.5779,0.0177
麻疹,2015,新疆,2780,11,12.095,0.0479
麻疹,2016,新疆,4046,4,17.603,0.0174
麻疹,2005,新疆,345,0,1.7359,0
麻疹,2006,新疆,299,1,1.4876,0.005
麻疹,2004,建设兵团,4,0,0.1573,0
麻疹,2005,建设兵团,31,0,1.2194,0
麻疹,2006,建设兵团,62,1,2.4127,0.0389
麻疹,2007,建设兵团,106,0,4.1094,0
麻疹,2008,建设兵团,1042,1,40.3137,0.0387
麻疹,2009,建设兵团,40,0,1.5546,0
麻疹,2010,建设兵团,20,0,0.7773,0
麻疹,2011,建设兵团,13,0,0.5052,0
麻疹,2012,建设兵团,8,0,0.3061,0
麻疹,2013,建设兵团,18,0,0.6796,0
麻疹,2014,建设兵团,103,1,3.8128,0.037
麻疹,2015,建设兵团,129,0,4.7203,0
麻疹,2016,建设兵团,493,0,18.0397,0
麻疹,2004,广西省,1410,2,2.9037,0.0041
麻疹,2004,广东省,6887,1,8.6583,0.0013
麻疹,2005,广东省,11453,4,12.5445,0.0044
麻疹,2006,广东省,13884,5,15.1011,0.0054
麻疹,2007,广东省,19729,7,21.2048,0.0075
麻疹,2008,广东省,15215,7,16.1022,0.0074
麻疹,2009,广东省,2118,1,2.2192,0.001
麻疹,2010,广东省,643,0,0.6672,0
麻疹,2011,广东省,308,1,0.2953,0.001
麻疹,2012,广东省,1925,0,1.8325,0
麻疹,2013,广东省,7025,0,6.6311,0
麻疹,2014,广东省,6724,0,6.3172,0
麻疹,2015,广东省,2188,0,2.0403,0
麻疹,2016,广东省,1265,0,1.1796,0
麻疹,2005,广西省,1594,3,3.4485,0.0065
麻疹,2006,广西省,886,1,1.9013,0.0021
麻疹,2007,广西省,989,8,2.0958,0.017
麻疹,2008,广西省,1006,1,2.1099,0.0021
麻疹,2009,广西省,110,0,0.2284,0
麻疹,2010,广西省,26,0,0.0535,0
麻疹,2011,广西省,26,0,0.0565,0
麻疹,2012,广西省,32,0,0.0689,0
麻疹,2013,广西省,1341,2,2.8642,0.0043
麻疹,2014,广西省,3171,2,6.7196,0.0042
麻疹,2015,广西省,141,0,0.2966,0
麻疹,2016,广西省,38,0,0.0799,0
麻疹,2004,山西省,2019,0,6.0918,0
麻疹,2005,山西省,5493,3,16.4711,0.009
麻疹,2006,山西省,2250,0,6.7064,0
麻疹,2007,山西省,3950,0,11.7037,0
麻疹,2008,山西省,5832,1,17.1884,0.0029
麻疹,2009,山西省,429,0,1.2578,0
麻疹,2010,山西省,241,0,0.7032,0
麻疹,2011,山西省,58,0,0.1624,0
麻疹,2012,山西省,131,0,0.3646,0
麻疹,2013,山西省,318,0,0.8807,0
麻疹,2014,山西省,592,0,1.6309,0
麻疹,2015,山西省,537,0,1.4721,0
麻疹,2016,山西省,150,0,0.4112,0
麻疹,2004,山东省,424,0,0.4624,0
麻疹,2005,山东省,3347,1,3.6403,0.0011
麻疹,2006,山东省,3241,2,3.5045,0.0022
麻疹,2007,山东省,2416,1,2.5953,0.0011
麻疹,2008,山东省,9441,7,10.079,0.0075
麻疹,2009,山东省,2199,4,2.3351,0.0042
麻疹,2010,山东省,1779,2,1.8785,0.0021
麻疹,2011,山东省,483,1,0.5042,0.001
麻疹,2012,山东省,21,0,0.0218,0
麻疹,2013,山东省,1476,1,1.524,0.001
麻疹,2014,山东省,2246,1,2.3075,0.001
麻疹,2015,山东省,2974,3,3.038,0.0031
麻疹,2016,山东省,4406,6,4.5008,0.0061
麻疹,2004,安徽省,1767,0,2.7425,0
麻疹,2005,安徽省,6776,3,11.1405,0.0049
麻疹,2006,安徽省,1500,0,2.451,0
麻疹,2007,安徽省,2243,0,3.671,0
麻疹,2008,安徽省,4851,1,7.9291,0.0016
麻疹,2009,安徽省,4216,1,6.8721,0.0016
麻疹,2010,安徽省,439,0,0.716,0
麻疹,2011,安徽省,350,1,0.5882,0.0017
麻疹,2012,安徽省,243,0,0.4072,0
麻疹,2013,安徽省,2727,3,4.5541,0.005
麻疹,2014,安徽省,1005,1,1.6667,0.0017
麻疹,2015,安徽省,3335,2,5.4826,0.0033
麻疹,2016,安徽省,721,1,1.1853,0.0016
麻疹,2004,宁夏,1518,0,25.9953,0
麻疹,2005,宁夏,2234,0,37.8948,0
麻疹,2006,宁夏,31,0,0.5201,0
麻疹,2007,宁夏,82,0,1.3576,0
麻疹,2008,宁夏,206,0,3.3771,0
麻疹,2009,宁夏,657,0,10.849,0
麻疹,2010,宁夏,86,0,1.3756,0
麻疹,2011,宁夏,72,0,1.1426,0
麻疹,2012,宁夏,6,0,0.0938,0
麻疹,2013,宁夏,70,0,1.0816,0
麻疹,2014,宁夏,67,0,1.0242,0
麻疹,2015,宁夏,106,0,1.6023,0
麻疹,2016,宁夏,51,0,0.7709,0
麻疹,2004,天津市,62,0,0.6672,0
麻疹,2005,天津市,1615,0,15.5063,0
麻疹,2006,天津市,1358,0,13.0201,0
麻疹,2007,天津市,1529,0,14.2232,0
麻疹,2008,天津市,2436,0,21.8475,0
麻疹,2009,天津市,188,0,1.5986,0
麻疹,2010,天津市,1992,1,16.2194,0.0081
麻疹,2011,天津市,37,0,0.286,0
麻疹,2012,天津市,20,0,0.1476,0
麻疹,2013,天津市,284,0,2.0097,0
麻疹,2014,天津市,2703,0,18.3602,0
麻疹,2015,天津市,270,0,1.7801,0
麻疹,2016,天津市,561,1,3.6986,0.0066
麻疹,2004,四川省,4009,0,4.6007,0
麻疹,2005,四川省,7010,12,8.5611,0.0147
麻疹,2006,四川省,8174,3,9.9537,0.0037
麻疹,2007,四川省,16033,6,19.6266,0.0073
麻疹,2008,四川省,2957,0,3.6385,0
麻疹,2009,四川省,481,0,0.5878,0
麻疹,2010,四川省,585,0,0.7147,0
麻疹,2011,四川省,1212,3,1.5071,0.0037
麻疹,2012,四川省,248,0,0.3081,0
麻疹,2013,四川省,262,0,0.3244,0
麻疹,2014,四川省,838,0,1.0337,0
麻疹,2015,四川省,2547,2,3.1289,0.0025
麻疹,2016,四川省,816,0,1.0024,0
麻疹,2004,吉林省,53,0,0.1989,0
麻疹,2005,吉林省,1978,0,7.3015,0
麻疹,2006,吉林省,4728,0,17.408,0
麻疹,2007,吉林省,390,0,1.4322,0
麻疹,2008,吉林省,536,0,1.9634,0
麻疹,2009,吉林省,2402,1,8.7857,0.0037
麻疹,2010,吉林省,314,0,1.1462,0
麻疹,2011,吉林省,22,0,0.0801,0
麻疹,2012,吉林省,21,0,0.0764,0
麻疹,2013,吉林省,168,0,0.6108,0
麻疹,2014,吉林省,3248,1,11.8054,0.0036
麻疹,2015,吉林省,190,0,0.6903,0
麻疹,2016,吉林省,86,0,0.3125,0
麻疹,2004,北京市,311,0,2.0994,0
麻疹,2005,北京市,3376,1,21.9743,0.0065
麻疹,2006,北京市,3750,0,24.382,0
麻疹,2007,北京市,2268,2,14.3452,0.0127
麻疹,2008,北京市,1789,1,10.9552,0.0061
麻疹,2009,北京市,1105,0,6.5192,0
麻疹,2010,北京市,2480,5,14.131,0.0285
麻疹,2011,北京市,96,0,0.4895,0
麻疹,2012,北京市,79,0,0.3914,0
麻疹,2013,北京市,563,0,2.7207,0
麻疹,2014,北京市,2378,2,11.2446,0.0095
麻疹,2015,北京市,1322,0,6.1443,0
麻疹,2016,北京市,1247,0,5.7957,0
麻疹,2004,内蒙古,1217,0,5.1041,0
麻疹,2005,内蒙古,3556,0,14.9724,0
麻疹,2006,内蒙古,2512,1,10.5281,0.0042
麻疹,2007,内蒙古,2041,1,8.5148,0.0042
麻疹,2008,内蒙古,2622,0,10.9023,0
麻疹,2009,内蒙古,1456,0,6.0321,0
麻疹,2010,内蒙古,686,0,2.8323,0
麻疹,2011,内蒙古,109,0,0.4412,0
